CELLNAME;NumSteps;InnerRadius;OuterRadius;LATITUDE;LONGITUDE;ANT_HEIGHT;ANT_AZIMUTH
4C34X019_230;5;0;35;36.1216;4.373;40;220
4C34X020_210;5;0;35;35.9471;4.6904;40;330
4C34X021_220;5;0;35;36.2731;4.8385;40;180
4C34X023_220;5;0;35;36.2282;4.7797;40;120
4C34X024_210;5;0;35;36.1327;4.6684;40;215
4C34X026_210;5;0;35;36.0431;4.8201;40;260
4C34X026_220;5;0;35;36.0431;4.8201;40;260
4C34X026_230;5;0;35;36.0431;4.8201;40;260
4C34X027_210;5;0;35;36.1761;5.0283;40;320
4C34X030_210;5;0;35;35.9786;4.8792;40;120
4C34X030_220;5;0;35;35.9786;4.8792;40;120
4C34X030_230;5;0;35;35.9786;4.8792;40;320
4C34X032_230;5;0;35;36.0735;4.7758;40;300
4C34X033_240;5;0;35;35.9519;5.0338;40;300
4C34X034_240;5;0;35;35.9382;5.0315;40;300
4C34X035_230;5;0;35;36.0617;4.7625;40;305
4C34X038_210;5;0;35;36.1444;5.0277;40;300
4C34X038_230;5;0;35;36.1444;5.0277;40;300
4C34X038_240;5;0;35;36.1444;5.0277;40;300
4C34X039_210;5;0;35;36.1458;4.7986;40;290
4C34X039_220;5;0;35;36.1458;4.7986;40;290
4C34X039_230;5;0;35;36.1458;4.7986;40;290
4C34X041_210;5;0;35;36.083;4.4562;40;300
4C34X041_220;5;0;35;36.083;4.4562;40;300
4C34X041_230;5;0;35;36.083;4.4562;40;300
4C34X043_220;5;0;35;36.1019;4.9092;40;200
4C34X055_210;5;0;35;35.9808;4.748;40;0
4C34X055_220;5;0;35;35.9808;4.748;40;240
4C34X055_230;5;0;35;35.9808;4.748;40;0
4C34X058_220;5;0;35;36.0784;4.7812;40;290
4C34X065_210;5;0;35;36.0757;4.7632;40;0
4C34X065_230;5;0;35;36.0757;4.7632;40;250
4C34X070_230;5;0;35;36.1276;5.0814;40;260
4C34X076_210;5;0;35;36.0806;4.7867;40;40
4C34X076_220;5;0;35;36.0806;4.7867;40;300
4C34X076_230;5;0;35;36.0806;4.7867;40;40
4C34X084_210;5;0;35;36.0694;4.8087;40;350
4C34X084_230;5;0;35;36.0694;4.8087;40;80
4C34X085_220;5;0;35;36.083;4.7669;40;300
4C34X090_210;5;0;35;35.9536;4.8026;40;320
4C34X090_220;5;0;35;35.9536;4.8026;40;320
4C34X090_230;5;0;35;35.9536;4.8026;40;320
4C34X095_210;5;0;35;36.1347;4.7329;40;60
4C34X095_220;5;0;35;36.1347;4.7329;40;240
4C34X097_220;5;0;35;36.0831;4.7597;40;300
4C34X099_210;5;0;35;36.0706;4.7799;40;340
4C34X099_230;5;0;35;36.0706;4.7799;40;340
4C34X099_240;5;0;35;36.0706;4.7799;40;340
4C34X101_210;5;0;35;36.0909;4.7453;40;300
4C34X101_220;5;0;35;36.0909;4.7453;40;100
4C34X101_230;5;0;35;36.0909;4.7453;40;100
4C34X105_210;5;0;35;36.0698;4.6242;40;100
4C34X106_230;5;0;35;36.1365;4.6713;40;320
4C34X113_210;5;0;35;36.1203;4.3782;40;300
4C34X132_210;5;0;35;36.101166;4.7859;40;240
4C34X132_220;5;0;35;36.101166;4.7859;40;240
4C34X132_230;5;0;35;36.101166;4.7859;40;240
4C34X138_210;5;0;35;36.052;4.7472;40;0
4C34X148_210;5;0;35;36.08161;4.75043;40;190
4C34X148_220;5;0;35;36.08161;4.75043;40;90
4C34X148_240;5;0;35;36.08161;4.75043;40;0
4C34X149_210;5;0;35;36.06268;4.778888;40;270
4C34X149_220;5;0;35;36.06268;4.778888;40;270
4C34X152_210;5;0;35;36.048527;4.80124;40;140
4C34X155_230;5;0;35;36.0938;4.7273;40;180
4C34X155_240;5;0;35;36.0938;4.7273;40;0
4C34X163_210;5;0;35;36.05524;4.756418;40;20
4C34X164_210;5;0;35;36.090058;4.769085;40;100
4C34X164_230;5;0;35;36.090058;4.769085;40;300
4C34X172_210;5;0;35;36.061275;4.740333;40;60
4C34X172_220;5;0;35;36.061275;4.740333;40;140
4C34X172_230;5;0;35;36.061275;4.740333;40;340
4C34X177_210;5;0;35;36.085805;4.747706;40;50
4C34X177_220;5;0;35;36.085805;4.747706;40;150
4C34X177_230;5;0;35;36.085805;4.747706;40;300
4C34X180_210;5;0;35;36.032215;4.813456;40;0
4C34X180_230;5;0;35;36.032215;4.813456;40;0
4C34X196_230;5;0;35;36.056479;4.845021;40;320
4C39X002_210;5;0;35;33.35726;6.85982;40;40
4C39X002_220;5;0;35;33.35726;6.85982;40;160
4C39X002_230;5;0;35;33.35726;6.85982;40;300
4C39X003_210;5;0;35;33.37364;6.8397;40;80
4C39X003_220;5;0;35;33.37364;6.8397;40;170
4C39X003_230;5;0;35;33.37364;6.8397;40;316
4C39X004_230;5;0;35;33.47241;6.80157;40;290
4C39X005_210;5;0;35;33.49267;6.79522;40;0
4C39X005_220;5;0;35;33.49267;6.79522;40;140
4C39X005_240;5;0;35;33.49267;6.79522;40;70
4C39X006_210;5;0;35;33.50636;6.9375;40;40
4C39X010_210;5;0;35;33.31847;6.8919;40;30
4C39X010_230;5;0;35;33.31847;6.8919;40;258
4C39X012_210;5;0;35;33.94381;5.92313;40;64
4C39X015_210;5;0;35;34.15872;5.83271;40;147
4C39X015_220;5;0;35;34.15872;5.83271;40;255
4C39X018_210;5;0;35;33.28329;6.90764;40;5
4C39X018_220;5;0;35;33.28329;6.90764;40;120
4C39X018_230;5;0;35;33.28329;6.90764;40;250
4C39X018_240;5;0;35;33.28329;6.90764;40;270
4C39X027_210;5;0;35;33.3602;6.86814;40;30
4C39X027_220;5;0;35;33.3602;6.86814;40;190
4C39X030_210;5;0;35;33.37425;6.84777;40;110
4C39X030_240;5;0;35;33.37425;6.84777;40;40
4C39X031_230;5;0;35;33.36034;6.8538;40;263
4C39X032_220;5;0;35;33.34959;6.86082;40;170
4C39X038_230;5;0;35;33.35324;6.85344;40;322
4C39X039_210;5;0;35;33.37754;6.84348;40;70
4C39X063_220;5;0;35;33.94982;5.92795;40;160
4C39X064_220;5;0;35;33.53815;5.98678;40;220
4C39X065_210;5;0;35;33.48248;6.79781;40;40
4C39X065_220;5;0;35;33.48248;6.79781;40;190
4C39X065_230;5;0;35;33.48248;6.79781;40;330
4C39X066_210;5;0;35;33.39262;6.8692;40;20
4C39X066_230;5;0;35;33.39262;6.8692;40;20
4C39X066_240;5;0;35;33.39262;6.8692;40;20
4C39X073_230;5;0;35;33.49749;6.79251;40;320
4C39X073_240;5;0;35;33.49749;6.79251;40;240
4C39X074_210;5;0;35;33.35116;6.86836;40;30
4C39X074_220;5;0;35;33.35116;6.86836;40;150
4C39X074_230;5;0;35;33.35116;6.86836;40;320
4C39X080_210;5;0;35;33.49803;6.01089;40;130
4C39X080_220;5;0;35;33.49803;6.01089;40;230
4C39X080_240;5;0;35;33.49803;6.01089;40;50
4C39X094_210;5;0;35;33.34257;6.87383;40;60
4C39X094_220;5;0;35;33.34257;6.87383;40;120
4C39X095_210;5;0;35;33.33551;6.8806;40;0
4C39X095_220;5;0;35;33.33551;6.8806;40;110
4C39X095_230;5;0;35;33.33551;6.8806;40;185
4C39X095_240;5;0;35;33.33551;6.8806;40;260
4C39X107_210;5;0;35;33.390443;6.880823;40;45
4C39X107_220;5;0;35;33.390443;6.880823;40;130
4C39X107_240;5;0;35;33.390443;6.880823;40;320
4C43X001_210;5;0;35;36.4442;6.2611666;40;20
4C43X004_210;5;0;35;36.16148;6.16907;40;105
4C43X005_220;5;0;35;36.41015;5.94523;40;220
4C43X005_230;5;0;35;36.41015;5.94523;40;300
4C43X006_220;5;0;35;36.117034;5.986396;40;80
4C43X006_230;5;0;35;36.117034;5.986396;40;250
4C43X009_210;5;0;35;36.50961111;6.326611111;40;0
4C43X009_230;5;0;35;36.50961111;6.326611111;40;240
4C43X011_210;5;0;35;36.11757;6.35619;40;20
4C43X011_230;5;0;35;36.11757;6.35619;40;250
4C43X011_240;5;0;35;36.11757;6.35619;40;310
4C43X012_210;5;0;35;36.2506;6.2871;40;70
4C43X012_220;5;0;35;36.2506;6.2871;40;170
4C43X014_220;5;0;35;36.52474;6.12353;40;280
4C43X016_240;5;0;35;36.3926;6.12837;40;150
4C43X017_210;5;0;35;36.30111;6.02251;40;25
4C43X017_230;5;0;35;36.30111;6.02251;40;291
4C43X019_210;5;0;35;36.392653;5.890832;40;50
4C43X019_220;5;0;35;36.392653;5.890832;40;140
4C43X019_230;5;0;35;36.392653;5.890832;40;280
4C43X024_230;5;0;35;36.17166;6.17544;40;300
4C43X025_210;5;0;35;36.17166;6.17544;40;300
4C43X028_210;5;0;35;36.16299;6.18173;40;70
4C43X028_230;5;0;35;36.16299;6.18173;40;290
4C43X028_240;5;0;35;36.16299;6.18173;40;145
4C43X030_220;5;0;35;36.16782;6.16742;40;120
4C43X032_220;5;0;35;36.39021;5.99259;40;320
4C43X033_210;5;0;35;36.53669;6.06224;40;60
4C43X039_210;5;0;35;36.44562;6.2536;40;70
4C43X039_230;5;0;35;36.44562;6.2536;40;330
4C43X041_210;5;0;35;36.1188;5.97594;40;10
4C43X041_220;5;0;35;36.1188;5.97594;40;120
4C43X041_230;5;0;35;36.1188;5.97594;40;270
4C43X042_230;5;0;35;36.11269;6.35282;40;310
4C43X042_240;5;0;35;36.11269;6.35282;40;140
4C43X043_240;5;0;35;36.16372;6.1635;40;310
4C43X044_210;5;0;35;36.11317;6.37389;40;90
4C43X044_220;5;0;35;36.11317;6.37389;40;220
4C43X046_220;5;0;35;36.1228;5.9898;40;122
4C43X047_220;5;0;35;36.1228;5.9898;40;122
4C43X049_210;5;0;35;36.13584;6.15445;40;50
4C43X049_220;5;0;35;36.13584;6.15445;40;190
4C43X049_230;5;0;35;36.13584;6.15445;40;290
4C43X051_220;5;0;35;36.25127;6.29382;40;230
4C43X052_220;5;0;35;36.12258;5.96728;40;153
4C43X053_210;5;0;35;36.2186;6.3158;40;50
4C43X053_220;5;0;35;36.2186;6.3158;40;110
4C43X058_210;5;0;35;36.11136;6.34655;40;80
4C43X058_220;5;0;35;36.11136;6.34655;40;170
4C43X065_220;5;0;35;36.5168;6.3303;40;220
4C43X065_230;5;0;35;36.5168;6.3303;40;330
4C43X066_210;5;0;35;36.1211;5.98547;40;120
4C43X066_220;5;0;35;36.1211;5.98547;40;240
4C43X074_230;5;0;35;36.13191;6.15163;40;260
4C43X083_220;5;0;35;36.00975;6.23011;40;160
4C43X083_230;5;0;35;36.00975;6.23011;40;295
4C43X084_220;5;0;35;36.2516;6.28189;40;170
4C43X087_210;5;0;35;36.16737;6.18129;40;160
4C43X114_210;5;0;35;36.10869;6.34973;40;190
4C43X123_210;5;0;35;36.428733;5.946953;40;140
4C43X123_220;5;0;35;36.428733;5.946953;40;250
4C43X126_210;5;0;35;36.10612;6.39029;40;100
4C43X126_220;5;0;35;36.10612;6.39029;40;260
4C43X126_240;5;0;35;36.10612;6.39029;40;180
4C43X131_230;5;0;35;36.11785;5.97056;40;290
4C43X135_210;5;0;35;36.17184;6.16409;40;30
4C43X136_220;5;0;35;36.463213;6.216762;40;140
4C43X136_240;5;0;35;36.463213;6.216762;40;265
4C43X140_210;5;0;35;36.12303;6.36936;40;30
4C43X140_220;5;0;35;36.12303;6.36936;40;110
4C43X140_230;5;0;35;36.12303;6.36936;40;290
4C43X146_230;5;0;35;36.169802;6.19836;40;220
4C43X147_210;5;0;35;36.114608;5.995265;40;40
4C43X153_210;5;0;35;36.42994;6.268105;40;50
4C43X153_230;5;0;35;36.42994;6.268105;40;250
4C43X153_240;5;0;35;36.42994;6.268105;40;340
4C43X154_230;5;0;35;36.167434;6.159419;40;340
4C43X157_210;5;0;35;36.125474;5.973993;40;100
4C43X157_220;5;0;35;36.125474;5.973993;40;190
4C43X157_230;5;0;35;36.125474;5.973993;40;270
4C43X159_220;5;0;35;36.13974;6.157355;40;160
4C43X161_210;5;0;35;36.39846;5.905318;40;100
4C43X165_210;5;0;35;36.155574;6.175465;40;70
4C47X025_210;5;0;35;32.4878;3.67831;40;40
4C47X025_220;5;0;35;32.4878;3.67831;40;110
4C47X025_230;5;0;35;32.4878;3.67831;40;290
4C47X066_230;5;0;35;32.48777;3.6692;40;300
4O01X026_230;5;0;35;21.3303;0.960139;40;260
4O01X127_210;5;0;35;29.866511;1.468236;40;90
4O01X127_220;5;0;35;29.866511;1.468236;40;160
4O01X127_230;5;0;35;29.866511;1.468236;40;200
4O02X006_210;5;0;35;36.156005;1.315475;40;80
4O02X006_230;5;0;35;36.156005;1.315475;40;250
4O02X006_240;5;0;35;36.156005;1.315475;40;340
4O02X007_220;5;0;35;36.18317;1.52903;40;130
4O02X009_220;5;0;35;36.09792;1.19664;40;160
4O02X009_230;5;0;35;36.09792;1.19664;40;260
4O02X010_210;5;0;35;36.06592;1.129;40;65
4O02X010_220;5;0;35;36.06592;1.129;40;240
4O02X012_210;5;0;35;36.20778;1.26917;40;50
4O02X012_220;5;0;35;36.20778;1.26917;40;180
4O02X012_230;5;0;35;36.20778;1.26917;40;300
4O02X023_230;5;0;35;36.11025;1.11017;40;340
4O02X025_220;5;0;35;36.06383;1.39936;40;120
4O02X042_210;5;0;35;36.19427778;1.254555556;40;50
4O02X042_220;5;0;35;36.19427778;1.254555556;40;230
4O02X042_230;5;0;35;36.19427778;1.254555556;40;320
4O02X045_210;5;0;35;36.14344;1.35036;40;155
4O02X045_220;5;0;35;36.14344;1.35036;40;240
4O02X045_230;5;0;35;36.14344;1.35036;40;335
4O02X053_210;5;0;35;36.09833;1.23422;40;30
4O02X053_220;5;0;35;36.09833;1.23422;40;280
4O02X067_220;5;0;35;36.15922;1.33136;40;180
4O02X069_230;5;0;35;36.1484;1.3442;40;240
4O02X070_220;5;0;35;36.14208;1.30536;40;180
4O02X076_220;5;0;35;36.14578;1.32794;40;140
4O02X076_240;5;0;35;36.14578;1.32794;40;340
4O02X081_220;5;0;35;36.06953;1.1101;40;180
4O02X081_230;5;0;35;36.06953;1.1101;40;310
4O02X086_210;5;0;35;36.32626;1.13647;40;120
4O02X086_230;5;0;35;36.32626;1.13647;40;340
4O02X090_210;5;0;35;36.21071;0.94746;40;60
4O02X090_220;5;0;35;36.21071;0.94746;40;180
4O02X092_220;5;0;35;36.31816;1.14522;40;180
4O02X092_230;5;0;35;36.31816;1.14522;40;255
4O02X110_210;5;0;35;36.35987;0.83669;40;90
4O02X110_220;5;0;35;36.35987;0.83669;40;270
4O02X126_230;5;0;35;36.13772;1.35831;40;260
4O02X143_210;5;0;35;36.1732;1.49161;40;105
4O02X143_220;5;0;35;36.1732;1.49161;40;210
4O02X143_230;5;0;35;36.1732;1.49161;40;350
4O02X144_210;5;0;35;36.23223;1.2407;40;30
4O02X144_240;5;0;35;36.23223;1.2407;40;320
4O02X153_210;5;0;35;36.20465;1.59283;40;55
4O02X153_220;5;0;35;36.20465;1.59283;40;140
4O02X154_220;5;0;35;36.02531;1.27219;40;90
4O02X155_210;5;0;35;36.21377;1.27284;40;40
4O02X162_220;5;0;35;36.37048;1.40786;40;180
4O02X164_210;5;0;35;36.08622;1.20875;40;100
4O02X164_220;5;0;35;36.08622;1.20875;40;200
4O02X164_230;5;0;35;36.08622;1.20875;40;300
4O02X168_230;5;0;35;36.05142;1.13307;40;240
4O02X176_210;5;0;35;36.19737;1.25962;40;60
4O02X186_230;5;0;35;36.14704;1.31178;40;270
4O02X192_220;5;0;35;36.1075;1.19651;40;160
4O02X195_220;5;0;35;36.09433;1.22768;40;200
4O02X198_220;5;0;35;36.18893;1.54027;40;200
4O02X204_210;5;0;35;36.08369;1.16941;40;40
4O02X204_220;5;0;35;36.08369;1.16941;40;170
4O02X204_230;5;0;35;36.08369;1.16941;40;290
4O02X204_240;5;0;35;36.08369;1.16941;40;240
4O02X207_210;5;0;35;36.08216;1.20346;40;40
4O02X207_220;5;0;35;36.08216;1.20346;40;150
4O02X207_230;5;0;35;36.08216;1.20346;40;260
4O02X217_210;5;0;35;36.245745;0.9226833;40;40
4O02X219_210;5;0;35;36.20465;1.25583;40;65
4O02X219_220;5;0;35;36.20465;1.25583;40;160
4O02X219_230;5;0;35;36.20465;1.25583;40;280
4O02X229_210;5;0;35;36.2112;1.25852;40;65
4O02X229_230;5;0;35;36.2112;1.25852;40;260
4O02X242_220;5;0;35;36.197483;1.346643;40;180
4O02X258_210;5;0;35;36.03717;1.07459;40;0
4O02X258_220;5;0;35;36.03717;1.07459;40;90
4O02X258_230;5;0;35;36.03717;1.07459;40;240
4O02X260_210;5;0;35;36.126808;1.282695;40;80
4O02X260_230;5;0;35;36.126808;1.282695;40;340
4O02X261_210;5;0;35;36.283679;1.528431;40;40
4O02X272_240;5;0;35;36.163;1.3644;40;340
4O02X292_230;5;0;35;36.2096;1.2506;40;190
4O02X292_240;5;0;35;36.2096;1.2506;40;270
4O08SM144_210;5;0;35;30.131161;-2.176552;40;50
4O08SM144_220;5;0;35;30.131161;-2.176552;40;140
4O08SM144_230;5;0;35;30.131161;-2.176552;40;250
4O08X039_210;5;0;35;31.65179;-2.25285;40;60
4O08X039_220;5;0;35;31.65179;-2.25285;40;140
4O08X039_230;5;0;35;31.65179;-2.25285;40;330
4O08X101_220;5;0;35;31.60316;-2.23193;40;200
4O08X119_210;5;0;35;30.919706;-2.029407;40;10
4O08X119_220;5;0;35;30.919706;-2.029407;40;160
4O08X119_230;5;0;35;30.919706;-2.029407;40;250
4O08X120_210;5;0;35;30.941613;-2.046116;40;0
4O08X120_220;5;0;35;30.941613;-2.046116;40;100
4O08X120_230;5;0;35;30.941613;-2.046116;40;170
4O08X121_210;5;0;35;30.865035;-2.005036;40;160
4O08X121_220;5;0;35;30.865035;-2.005036;40;280
4O08X121_230;5;0;35;30.865035;-2.005036;40;340
4O13SM403_210;5;0;35;35.082999;-2.207457;40;80
4O13SM403_220;5;0;35;35.082999;-2.207457;40;170
4O13SM403_230;5;0;35;35.082999;-2.207457;40;310
4O13X001_220;5;0;35;34.87747222;-1.302194444;40;120
4O13X001_230;5;0;35;34.87747222;-1.302194444;40;230
4O13X002_230;5;0;35;34.882443;-1.306053;40;320
4O13X005_220;5;0;35;34.84485;-1.51433;40;110
4O13X005_230;5;0;35;34.84485;-1.51433;40;190
4O13X006_220;5;0;35;34.878854;-1.318035;40;110
4O13X006_230;5;0;35;34.878854;-1.318035;40;220
4O13X007_220;5;0;35;34.87419444;-1.3245;40;130
4O13X007_230;5;0;35;34.87419444;-1.3245;40;250
4O13X008_230;5;0;35;34.88206;-1.33055;40;270
4O13X009_240;5;0;35;34.88655;-1.33343;40;0
4O13X011_230;5;0;35;34.89463;-1.33033;40;240
4O13X013_210;5;0;35;34.90902778;-1.29269444;40;10
4O13X013_220;5;0;35;34.90902778;-1.29269444;40;130
4O13X013_230;5;0;35;34.90902778;-1.29269444;40;270
4O13X013H_206;5;0;35;34.90902778;-1.29269444;40;270
4O13X016_240;5;0;35;34.910509;-1.345858;40;80
4O13X018_210;5;0;35;34.86861;-1.31388;40;65
4O13X018_230;5;0;35;34.86861;-1.31388;40;285
4O13X018_240;5;0;35;34.86861;-1.31388;40;120
4O13X021_210;5;0;35;34.85006;-1.43213;40;20
4O13X021_230;5;0;35;34.85006;-1.43213;40;300
4O13X024_220;5;0;35;34.85011;-1.72397;40;180
4O13X025_210;5;0;35;34.85447222;-1.724833333;40;20
4O13X025_220;5;0;35;34.85447222;-1.724833333;40;130
4O13X025_230;5;0;35;34.85447222;-1.724833333;40;220
4O13X027_220;5;0;35;34.85743;-1.74205;40;180
4O13X028_220;5;0;35;34.82747;-1.5277;40;180
4O13X028_240;5;0;35;34.82747;-1.5277;40;60
4O13X029_210;5;0;35;34.85015;-1.75012;40;70
4O13X029_220;5;0;35;34.85015;-1.75012;40;170
4O13X029_230;5;0;35;34.85015;-1.75012;40;270
4O13X030_220;5;0;35;34.8446;-1.74997;40;130
4O13X033_230;5;0;35;34.82012;-1.69012;40;280
4O13X034_210;5;0;35;35.0054;-1.74099;40;0
4O13X034_220;5;0;35;35.0054;-1.74099;40;270
4O13X039_210;5;0;35;35.09575;-1.87;40;70
4O13X041_210;5;0;35;35.09952778;-1.848472222;40;70
4O13X041_220;5;0;35;35.09952778;-1.848472222;40;200
4O13X041_230;5;0;35;35.09952778;-1.848472222;40;300
4O13X043_210;5;0;35;34.91169444;-1.321222222;40;10
4O13X045_230;5;0;35;34.639611;-1.330583;40;210
4O13X053_210;5;0;35;34.86936111;-1.423527778;40;10
4O13X053_220;5;0;35;34.86936111;-1.423527778;40;140
4O13X054_210;5;0;35;34.90058333;-1.042444444;40;30
4O13X054_220;5;0;35;34.90058333;-1.042444444;40;120
4O13X054_230;5;0;35;34.90058333;-1.042444444;40;240
4O13X065_210;5;0;35;34.92861111;-1.922916667;40;150
4O13X067_240;5;0;35;34.89108;-1.31656;40;280
4O13X076_210;5;0;35;34.9252778;-1.29813889;40;100
4O13X076_220;5;0;35;34.9252778;-1.29813889;40;200
4O13X076_230;5;0;35;34.9252778;-1.29813889;40;280
4O13X077_220;5;0;35;34.87158;-1.31808;40;100
4O13X091_230;5;0;35;34.88597;-1.3243;40;320
4O13X096_210;5;0;35;34.84686111;-1.723333333;40;50
4O13X104_230;5;0;35;34.88075;-1.35475;40;340
4O13X105_210;5;0;35;34.93542;-1.28429;40;15
4O13X107_220;5;0;35;34.89046;-1.33212;40;140
4O13X108_210;5;0;35;35.041833;-1.416;40;0
4O13X108_220;5;0;35;35.041833;-1.416;40;150
4O13X108_230;5;0;35;35.041833;-1.416;40;260
4O13X109_210;5;0;35;34.85344444;-1.716472222;40;20
4O13X109_220;5;0;35;34.85344444;-1.716472222;40;120
4O13X109_230;5;0;35;34.85344444;-1.716472222;40;270
4O13X110_210;5;0;35;34.85312;-1.75413;40;160
4O13X110_220;5;0;35;34.85312;-1.75413;40;260
4O13X110_230;5;0;35;34.85312;-1.75413;40;260
4O13X111_210;5;0;35;34.851;-1.73256;40;55
4O13X112_220;5;0;35;35.08447222;-1.860555556;40;170
4O13X113_210;5;0;35;35.01223;-1.75367;40;30
4O13X113_240;5;0;35;35.01223;-1.75367;40;30
4O13X121_210;5;0;35;34.92155556;-1.294611111;40;0
4O13X122_230;5;0;35;34.8815;-1.31006;40;240
4O13X124_220;5;0;35;34.88761111;-1.302;40;140
4O13X126_210;5;0;35;34.87858333;-1.366027778;40;70
4O13X127_230;5;0;35;34.90338;-1.29807;40;250
4O13X128_220;5;0;35;34.93523;-1.32647;40;160
4O13X129_220;5;0;35;34.925855;-1.328639;40;250
4O13X131_210;5;0;35;35.05194444;-1.430888889;40;40
4O13X131_220;5;0;35;35.05194444;-1.430888889;40;150
4O13X131_230;5;0;35;35.05194444;-1.430888889;40;280
4O13X132_210;5;0;35;34.84927;-1.74325;40;0
4O13X132_230;5;0;35;34.84927;-1.74325;40;180
4O13X132_240;5;0;35;34.84927;-1.74325;40;0
4O13X133_210;5;0;35;34.83946;-1.78059;40;60
4O13X134_210;5;0;35;34.83683;-1.7275;40;0
4O13X134_220;5;0;35;34.83683;-1.7275;40;90
4O13X135_210;5;0;35;34.84930556;-1.720472222;40;40
4O13X136_220;5;0;35;34.84794444;-1.728555556;40;160
4O13X138_230;5;0;35;35.10111111;-1.837111111;40;340
4O13X155_220;5;0;35;35.04825;-1.37952;40;180
4O13X170_210;5;0;35;35.00642;-1.75245;40;70
4O13X170_220;5;0;35;35.00642;-1.75245;40;180
4O13X170_230;5;0;35;35.00642;-1.75245;40;340
4O13X184_230;5;0;35;34.66272222;-1.539472222;40;280
4O13X190_220;5;0;35;35.06322222;-1.819444444;40;190
4O13X194_230;5;0;35;34.88248;-1.35009;40;300
4O13X196_210;5;0;35;35.09427;-1.86632;40;45
4O13X208_210;5;0;35;34.84541;-1.76543;40;100
4O13X208_220;5;0;35;34.84541;-1.76543;40;200
4O13X208_230;5;0;35;34.84541;-1.76543;40;320
4O13X213_220;5;0;35;34.929218;-1.33475;40;180
4O13X246_210;5;0;35;34.8543;-1.7348;40;50
4O13X246_220;5;0;35;34.8543;-1.7348;40;160
4O13X246_230;5;0;35;34.8543;-1.7348;40;300
4O13X247_230;5;0;35;34.6336;-1.3357;40;240
4O13X247_240;5;0;35;34.6336;-1.3357;40;215
4O13X248_210;5;0;35;34.95241;-1.360055;40;10
4O13X248_220;5;0;35;34.95241;-1.360055;40;180
4O13X249_220;5;0;35;35.05975;-1.437027778;40;170
4O13X250_220;5;0;35;34.87566667;-1.331861111;40;130
4O13X251_210;5;0;35;34.90336111;-1.326194444;40;50
4O13X255_210;5;0;35;34.8974;-1.3506;40;40
4O13X255_220;5;0;35;34.8974;-1.3506;40;140
4O13X255_230;5;0;35;34.8974;-1.3506;40;210
4O13X255_240;5;0;35;34.8974;-1.3506;40;300
4O13X263_210;5;0;35;35.01445;-1.89257;40;20
4O13X263_220;5;0;35;35.01445;-1.89257;40;120
4O13X263_230;5;0;35;35.01445;-1.89257;40;240
4O13X269_210;5;0;35;34.89107;-1.2834;40;0
4O13X287_210;5;0;35;34.89026;-1.31098;40;40
4O13X288_230;5;0;35;34.91069;-1.35149;40;320
4O13X291_206;5;0;35;34.88561;-1.34511;40;240
4O13X291_230;5;0;35;34.88561;-1.34511;40;240
4O13X292_230;5;0;35;34.87897;-1.32558;40;240
4O13X293_220;5;0;35;34.85909;-1.71402;40;120
4O13X293_230;5;0;35;34.85909;-1.71402;40;240
4O13X296_210;5;0;35;34.85497;-1.7448;40;90
4O13X296_220;5;0;35;34.85497;-1.7448;40;230
4O13X296_230;5;0;35;34.85497;-1.7448;40;330
4O13X298_210;5;0;35;34.88681;-1.36153;40;40
4O13X298_220;5;0;35;34.88681;-1.36153;40;180
4O13X298_230;5;0;35;34.88681;-1.36153;40;300
4O13X299_210;5;0;35;34.85084;-1.76066;40;0
4O13X299_220;5;0;35;34.85084;-1.76066;40;120
4O13X299_230;5;0;35;34.85084;-1.76066;40;220
4O13X302_220;5;0;35;34.91764;-1.3197;40;210
4O13X308_210;5;0;35;34.64205;-1.32536;40;40
4O13X309_220;5;0;35;34.83026;-1.5315;40;210
4O13X309_230;5;0;35;34.83026;-1.5315;40;330
4O13X328_210;5;0;35;34.9545;-1.291;40;60
4O13X328_220;5;0;35;34.9545;-1.291;40;160
4O13X328_230;5;0;35;34.9545;-1.291;40;250
4O13X344_220;5;0;35;34.87529;-1.37204;40;210
4O13X346_210;5;0;35;34.647607;-1.322434;40;60
4O13X346_220;5;0;35;34.647607;-1.322434;40;180
4O13X354_210;5;0;35;35.0878;-1.8643;40;40
4O13X354_220;5;0;35;35.0878;-1.8643;40;130
4O13X354_240;5;0;35;35.0878;-1.8643;40;40
4O13X377_210;5;0;35;34.874277;-1.378;40;10
4O13X377_220;5;0;35;34.874277;-1.378;40;110
4O13X377_230;5;0;35;34.874277;-1.378;40;190
4O13X377_240;5;0;35;34.874277;-1.378;40;280
4O13X382_220;5;0;35;35.061161;-1.4436;40;160
4O13X387_210;5;0;35;34.9029;-1.3603;40;80
4O14X016_230;5;0;35;35.4355;1.7674;40;300
4O14X019_230;5;0;35;35.17836;1.49006;40;270
4O14X021_210;5;0;35;35.870389;1.110389;40;60
4O14X021_220;5;0;35;35.870389;1.110389;40;180
4O14X021_230;5;0;35;35.870389;1.110389;40;300
4O14X030_210;5;0;35;35.352684;1.324387;40;60
4O14X030_230;5;0;35;35.352684;1.324387;40;300
4O14X038_230;5;0;35;35.43019444;1.759694444;40;260
4O14X039_220;5;0;35;35.34538889;1.326138889;40;240
4O14X039_230;5;0;35;35.34538889;1.326138889;40;240
4O14X040_240;5;0;35;35.18486111;1.497138889;40;120
4O14X049_230;5;0;35;35.19203;1.49176;40;330
4O14X053_230;5;0;35;35.25125;1.233972222;40;300
